publishedAt,authorDisplayName,comments_data,likeCount
2024-01-11T04:27:00Z,@romadhonal_abror7258,Pak bowo jgn sampai ada kejadian siram air panas ya😂,0
2024-01-11T04:23:01Z,@Daaam24,"Si anis ini baru detik awal udah menyerang orang , sebenar nya gatau apa apa ini si anis di debat yg ke 3 ini dengan tema pertahanan makanya di sesi debat ke 3 ini dia banyak menyerang pak prabowo,  dasar anis anis",1
2024-01-11T03:10:42Z,@user-ls1kr4fv9d,"Debat  ini mengandung provokator, di harapkan KPU RI lebih selektif dalam memberikan tema, Saya pribadi menilai debat kali ini tidak layak untuk di tampilkan, karena bisa memecah belah... KPU RI harus bertanggung jawab atas apabila terjadi perpecahan atau konfilk.. seharusnya KPU RI memberikan edukasi terbaik bagi masyarakat Indonesia dalam memilih pemimpin, bukan sebagai mentor perpecahan.. dan sudah banyak viral terjadi saling serang, akibat tema yang sangat sensitif, padahal pihak KPU RI mengetahui hal tersebut, bahwa sistem pertahanan tidak boleh di umbar, apalagi penonton tidak hanya masyarakat Indonesia, melainkan seluruh dunia.<br><br>sekali lagi diharapkan pihak KPU RI memberikan tema edukasi kepada masyarakat bukan membuka peluang, sehingga terjadinya perpecahan, sampai disini saya berharap KPU RI paham, Salam NKRI !!!!",0
2024-01-11T02:43:02Z,@ghea328,"<a href=""http://www.youtube.com/results?search_query=%23sigemoykenamental"">#sigemoykenamental</a><br><a href=""http://www.youtube.com/results?search_query=%23capresbaperan"">#capresbaperan</a>",1
2024-01-11T02:24:28Z,@elindaputri8984,senyumnya,0
2024-01-11T02:01:34Z,@hengkyl1106,"Ada pilihan lain lagi gak, untuk menentukan presiden dan wakil presiden mendatang? Sepertinya blm layak memilih orang yg blm sempurna di bidang global ekonomi, pertahanan dan tata negara tapi dicalonkan menjadi presiden dan wakil presiden?",2
2024-01-11T01:58:19Z,@yantoyanto-xx4tr,👍👍👍👍👍👍👍👍👍👍👍👍👍,0
2024-01-11T01:23:27Z,@khoyarohlin6235,Pak Ganjar outsatanding  ❤❤❤❤,2
2024-01-11T01:22:40Z,@johnlee7799,Usul agar para panelis gk sekedar hy mengambil ball tetapi bisa berinteraksi dan berdebat dgn semua paslon 🙏😊,1
2024-01-11T00:19:50Z,@niacantik6785,"Jangan pernah bicarakan rahasia negara dan pertahanan negara di muka umum. Pak Prabowo .. saya percaya bangsa ini kuat. Bila mana ada kritik cukup bicarakan tertutup, terimakasih semangat pak Prabowo",0
2024-01-11T00:03:59Z,@epriey3339,presiden pemimpin indoneaia,0
2024-01-10T23:43:04Z,@SamSiah-tn5pb,@allahumma shalli a&#39;la sayyidina Muhammad wa a&#39;la Ali sayyidina Muhammad astaghfirullah lailahaillallah Allahuakbar subhanallah Alhamdulillah masyaallah ya Allah berikanlah yang terbaik untuk pemilihan calon presiden pemilu tahun 2024 amiinnn ya Allah amiinnn ☺️💙💚💛🖤♥️💐🌹👍🙏🇮🇩,0
2024-01-10T23:43:02Z,@MrThegreatestone,UNTUNGNYA INI NEGARA YG BER AZASKAN DEMOKRASI COBA DI NEGARA YG BER AZASKAN KOMUNIS YG PARA ANGGOTA PARTAI DAN PETUGAS-PETUGAS PARTAINYA HARUS SELALU WAJIB TEGAK LURUS SEHALUAN DGN KETUM PARTAI NYA KALO NGGAK BS BAHAYA DAN KETUM PARTAINYA JUGA SEPERTI KETUA GANGSTER SEMUA HARUS TUNDUK PADA KETUA PARTAINYA. UNTUNG DI INDONESIA GAK ADA YG SPERTI ITU YA.,0
2024-01-10T22:57:30Z,@z.a.channel58,P prabowo pro jokowi yg KKN . Nepotisme anaknya jd cawapres lewat  mk. Sy tdk mau pilih yg kkn. No1 lebih cerdas dan integritas,2
2024-01-10T19:44:49Z,@ardijaya794,"Menjabat MENHAN 4 tahun, harusnya yg prabowo lebih leluasa untuk menjelaskan masalah pertahanan, malah jawaban nya slalu plonga plongo, malah yg dibicarakan masa yg akan datang, harusnya katakan apa prestasi dia slama 4 tahun Menjabat MENHAN, dia kan sudah Menjabat malah bicaranya seakan² masih mau Menjabat. Yg prabowo andalkan cuma emosi nya, baperan, belum jd presiden udah emosi dan baperan, gmn nasib negeri ini bila dipimpin orang yg dikit² emosi dan baperan😂😂😂",0
2024-01-10T19:11:56Z,@mariahandiani725,PRABOWO MALING ANGGARAN.. PERKAYA DIRI SENDIRI..,2
2024-01-10T18:48:32Z,@pilarbimbingmustakim7817,"dari debat ini saya kurang yakin dg omongannya pak anis, kbanyakan komen kritik ngomong nya pinter tpi saya sangat tidak yakin dia bisa semudah itu merubah ekonomi dan pertahanan indonesia",0
2024-01-10T18:21:23Z,@pilarbimbingmustakim7817,pak anis selalu nuyerang pribadi pak prabnowo,0
2024-01-10T18:19:48Z,@imokay7970,Salam di awal cuma pak prabowo yg mengucapkan lengkap 🙏🏻,0
2024-01-10T17:47:22Z,@beribuberkah1188,Ini nmanya 2 lawan 1 😂,0
2024-01-10T16:40:45Z,@evabening_,aku padamu pak ganjar-mahfud,1
2024-01-10T16:02:16Z,@wisnubayu5056,Ini debat apa gimana ya kok saling menjatuhkann😂😂 gak kayak yang duluu😂😂,0
2024-01-10T15:26:22Z,@user-ii6ld9hr3f,"Kalo bisa acara nya kaga usah ada penonton yg di studio, bikin berisik ganggu doang",1
2024-01-10T15:14:49Z,@erensetiawan1193,prabowo gue,0
2024-01-10T14:18:39Z,@rafflynuradi7447,Paslon nomer 2 bentuk visi misi utk negara .. paslon nomer 1 dan 3 bingung cari kelemahan nomer 2 wkwk bukan nya untuk negara malah bingung cari kesalahan no 2 .. kalau no 2 mentri keuangan pasti dicarinya tentang keuangan,0
2024-01-10T14:07:19Z,@bangnainggolan3497,"Untuk kita para pendukung yg tidak sepehaman jangan terlalu panatik,gunakan suaramu untuk memilih dan jangan mau di adu domba,mari kita sama2 jaga keharmonisan dan kesatuan negara kita tercinta",21
