publishedAt,authorDisplayName,comments_data,likeCount
2023-11-27T00:02:26Z,@jefriariyant1449,"Prestasi Ganjar Pranowo :<br>1. Revitalisasi 79 pasar Tradisional.<br>2. Mewujudkan 2.300 desa mandiri energi<br>3. Renovasi 900 Ribu Rumah Warga Miskin.<br>4. Menurunkan Angka Kemiskinan lebih dari 1 Juta Jiwa.<br>5. Menurunkan Angka Stanting Tertinggi di Indonesia.<br>6. Membangun 1.000 KM Jalan Provinsi.<br>7. Inisiasi Pembangunan 3 Bandar Udara baru.<br>8. Membangun Transportasi massal modern dan murah bus Trans Jawa Tegah di enam wilayah.<br>9. Meningkatkan Jumlah pelaku UMKM 86.917 dengan tambahan tenaga kerja 840.508 orang.<br>10. Menghadirkan listrik 24 jam di Kepulauan Karimun Jawa.<br>11. Provinsi paling Berintegritas versi KPK 2020 dan 2021<br>12. Juara umum Antikorupsi KPK tahun 2019 dan 2020<br>13. Menyelamatkan uang negara Rp 1 Triliun lewat E-Budgeting<br>14. Menginisiasi pembangunan 17 mal pelayanan publik.<br>15. Membangkitkan 818 Desa Wisata.<br>16. Membangun 42.181 Jamban untuk warga miskin.<br>17. Pembuatan 135 Embung Untuk Pengairan, Perikanan &amp; Pariwisata.<br>18. Membangun 15 SMK Boarding school Jateng khusus siswa miskin. pertama di Indonesia.",0
2023-11-27T00:01:53Z,@jefriariyant1449,"<b>Daftar Prestasi Ganjar Pranowo :</b><br><b>1.Tegas &amp; Berani Memberantas Pungli &amp; Korupsi.</b><br><b>2. Penertiban Birokrasi menyeluruh di semua Perdinasan.</b><br><b>3. Sosok yang Jujur, Tegas &amp; Bertanggung Jawab.</b><br><b>4. Sukses dalam Pemanfaatan Anggaran Dana APBD (Ga Kelebihan Bayar Terus).</b><br><b>5. Sukses mengurangi Angka Stanting Tertinggi se-Indonesia.</b><br><b>6. Sukses mengurangi Angka kemiskinan dr 16,7% Th 2012 menjadi 10,5% Th 2023. (Terbaik se-Pulau Jawa)</b><br><b>7. Peduli Pendidikan. Membuat SMK JATENG Gratis utk anak kurang Mampu dg Lulusan&quot; Terbaik.</b><br><b>8. Sukses Membuka 1 Juta Lapangan Kerja dg Pemberdayaan UMKM</b><br><b>9. 2 kali Meraih Penghargaan Gubernur Terbaik se Indonesia</b><br><b>10. 3 kali Meraih Penghargaan Pembangunan Provinsi Terbaik.</b><br><b>11. BerIntegritas Tinggi &amp; Berpengalaman (10 Th di Dpr + 10 Th jadi Gubernur).</b><br><b>12. Taat kepada Konstitusi &amp; Undang&quot;. Berkomitmen Tinggi Menegakan Hukum</b><br><b>13. Satu&quot;nya Gubernur yg Berani turun Langsung menghadapi ribuan pendemo</b><br><b>14. Bersih, Anti Korupsi, Merakyat &amp; Kerja Nyata.</b>",0
2023-11-26T17:50:21Z,@Th11-lv8ou,Prabowo gibran lanjutkan... 🙏🙏,1
2023-11-26T13:54:43Z,@royckn1719,No 1 gaaas 🇮🇩,0
2023-11-26T13:27:28Z,@masjack6772,"Pak Anies ......Semoga memimpin negeri ini , Aamiin .",0
2023-11-26T12:30:09Z,@ppaduli2242,"2 paslon pake konsep yah.... Pak prabowo kok ngk yah??<br>Dari sini sudah keliatan kalo pason 1&amp;2 ini di dikte dari pemimpin partainya,ntar kalo terpilih jadinya pemimpin yg di dikte dengan konsep yaaaah???<br>😂😂😂",0
2023-11-26T11:29:23Z,@riizallsaputra4848,Gamaa joss,0
2023-11-26T11:21:20Z,@betriana5593,Sukses selalu pak Prabowo dan mas Gibran,3
2023-11-26T08:16:42Z,@ricky0216,Ada yg pasangannya tegang banget kek mau dipotong 😂,0
2023-11-26T04:55:15Z,@sukardimoff6279,Kau dukung Ganjar 💪💪💪,0
2023-11-26T04:11:33Z,@masyitanur6147,hidup prabowo,1
2023-11-26T03:38:04Z,@Andidonk-hx1oh,"visi dan misi adalh hal yg lumrah dri stiap clon pmimpin..<br>ap pn visi dan misi nya,hnya rakyat biasa yg akn mrasaknny,jka psangn trsbt sdh trlph mnjdi pmimpin...<br>80% hnyalh untuk kpntngn pribadi...",0
2023-11-26T01:21:30Z,@arifrantau,"Nomor urut 3, belum apa2 takut,banyak menyindir,tidak tau diri,dasar petugas partai",1
2023-11-26T01:20:37Z,@user-ub6dz9ow7b,"Dalam 10 tahun terakhir indonesia semakin banyak kemajuan dan banyak perubahan , ayolah jangan bercanda menjanjikan perubahan .",0
2023-11-25T23:53:11Z,@dimassusanto5335,PRABOWO GIBRAN 😇,1
2023-11-25T21:44:09Z,@adeirmaparamitha4949,Tetap Prabowo mental baja..Indonesia maju di tangan prabowo.smngat💪💪💪,1
2023-11-25T19:10:34Z,@ainunafifah-jz1qq,Amin,0
2023-11-25T14:27:13Z,@user-gn1gh3zm2z,Sampai 7turunan saya tidak akan pilih no3,1
2023-11-25T11:47:45Z,@towetsugesti,Siapapun pemimpinya indonesia bisa maju angka kemiskinan menurun<br>Warga pemalan buang di laut,0
2023-11-25T09:39:28Z,@sukma496,"Pidato yg tersirat dalam dan penuh makna dari paslon no.3 Ganjar-Mahfud, terlihat penuh persiapan dan tidak asal bicara. Mari kita jaga demokrasi Indonesia, dan rayakan dengan menyatakan kebenaran atas bangsa ini. Pilih dgn HATI NURANI dan tuntunan Sang Maha Kuasa karena pilihan kita lah yg menentukan arah masa depan bangsa kita tercinta Indonesia 🇮🇩 MERDEKA!!",1
2023-11-25T07:02:05Z,@AdiadiaPutra-lq3nv,Prabowo gibran♥️♥️♥️♥️,0
2023-11-25T05:49:03Z,@ilhamputra20939,Bingung pilih siapa 😭😭😭,0
2023-11-25T05:21:34Z,@fauzikumala2572,Kata gusdur... Yg iklas  jadi pemimpin ialah prabowo,1
2023-11-25T04:17:20Z,@bayuprima6764,Cuma no 2 yg pidatonya tanpa ada kampanyenya😅kelazz🔥🔥,1
2023-11-25T02:50:01Z,@ikbalrizki315,Aammiin,0
2023-11-25T02:33:52Z,@user-ui4gk3bc3m,Susah klo jadi petugas partai,0
2023-11-25T00:23:01Z,@user-kf2ko7rk6e,"Kubu anies kenapa wakilnya terus yg naik podium,knp gx anies nya????<br>Apa takut jika rangkaian katanya di tandain rakyat Indonesia",0
2023-11-24T22:49:19Z,@mamangcahyono2678,Ganjar Maufud<br>Terbaik❤,0
2023-11-24T21:22:44Z,@user-rr9zh8sk5f,"Masa depan tetap, Amin",0
2023-11-24T15:55:03Z,@ikhlaskan270,semoga tidak goyah saya akan pilih no 2...🙏,1
2023-11-24T15:54:29Z,@user-mi1mf3us5w,PPS Kampung Way Mencar Kec. Way Tuba Kab. Way Kanan Hadir,0
2023-11-24T15:46:11Z,@nabilaayu6423,Amin aja dulu,1
2023-11-24T10:06:59Z,@IdeAcrylic,Anies top,1
2023-11-24T06:13:34Z,@ameliawijaya4268,P pak Prabowo,0
2023-11-24T03:05:07Z,@user-id8rt7ko9o,Bpk prabowo capres 2024 . . Aamin,5
2023-11-24T02:07:30Z,@ardydy662,Prabowo slalu ..!,0
2023-11-24T01:38:00Z,@midrus8827,Nomor 2 ku pilih,0
